LICENSE_NBR,STATUS,CREATE_DATE,EXPIRATION_DATE,INDUSTRY,BUSINESS_NAME,address,BORO,Year,Year2,lon,lat,census_code,census_tract
1399226-DCA,Inactive,2011-07-08T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,1149 BLAKE AVENUE CORP,1149 BLAKE AVE BROOKLYN NY 11208,BROOKLYN,2011,2016,-73.8750672,40.6708778,360471194003000,36047119400
1399404-DCA,Inactive,2011-07-11T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,STUYVESANT DELI GROCERY CORP.,59 STUYVESANT AVE BROOKLYN NY 11221,BROOKLYN,2011,2016,-73.933955,40.693998,360470289004000,36047028900
1400296-DCA,Inactive,2011-07-11T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"AL-GAZZALY, ALI HAMUD",4823 CHURCH AVE BROOKLYN NY 11203,BROOKLYN,2011,2016,-73.93155,40.651907,360470870001002,36047087000
1399540-DCA,Inactive,2011-07-12T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,CO MARKET PLACE CORP.,402 ATLANTIC AVE BROOKLYN NY 11217,BROOKLYN,2011,2016,-73.9850445,40.6868377,360470041002000,36047004100
1399716-DCA,Inactive,2011-07-12T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,LA MINA FOOD CORP.,813 MARCY AVE BROOKLYN NY 11216,BROOKLYN,2011,2016,-73.94706099999999,40.685765,360470265004001,36047026500
1399888-DCA,Inactive,2011-07-13T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,2126 ROCKAWAY GOURMET DELI INC.,2126 ROCKAWAY PKWY BROOKLYN NY 11236,BROOKLYN,2011,2016,-73.88720529999999,40.631446,360471028002004,36047102800
1400064-DCA,Inactive,2011-07-14T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,LINCOLN PLACE DELI & GROCERY CORP.,461 LINCOLN PL BROOKLYN NY 11238,BROOKLYN,2011,2016,-73.9608141,40.67236080000001,360470217002001,36047021700
1401092-DCA,Inactive,2011-07-20T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,CENTRAL SUPER MARKET CORP.,112 CENTRAL AVE BROOKLYN NY 11221,BROOKLYN,2011,2016,-73.9290366,40.7001151,360470423002003,36047042300
1400662-DCA,Inactive,2011-07-20T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"KHIZER II AUTO REPAIR, INC.",548 CONEY ISLAND AVE BROOKLYN NY 11218,BROOKLYN,2011,2016,-73.9704234,40.6439131,360470492001002,36047049200
1400886-DCA,Inactive,2011-07-22T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,860 GOURMET DELI INC.,860 NEW LOTS AVE BROOKLYN NY 11208,BROOKLYN,2011,2016,-73.8790405,40.6678253,360471120002000,36047112000
1401220-DCA,Inactive,2011-07-25T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,BAY EXPRESS DELI & GROCERY INC.,2207 BATH AVE BROOKLYN NY 11214,BROOKLYN,2011,2016,-73.9969141,40.5985053,360470296004000,36047029600
1401620-DCA,Inactive,2011-07-27T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,2381 DELI SUPERMARKET INC.,2381 86TH ST BROOKLYN NY 11214,BROOKLYN,2011,2016,-73.9893044,40.59956469999999,360470298003002,36047029800
1402292-DCA,Inactive,2011-08-01T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NASSR A.GABR & FAWAZ N.GABR & SAIF A.JABER,2218 PITKIN AVE BROOKLYN NY 11207,BROOKLYN,2011,2016,-73.8906318,40.6724725,360471152003002,36047115200
1402882-DCA,Inactive,2011-08-03T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,M & G 99 CENTS DISCOUNT & GROCERY CORP.,4524 7TH AVE BROOKLYN NY 11220,BROOKLYN,2011,2016,-74.00368569999999,40.6448991,360470096001001,36047009600
1402988-DCA,Inactive,2011-08-03T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,EMILY J. DELI INC.,99 MORGAN AVE BROOKLYN NY 11237,BROOKLYN,2011,2016,-73.93236759999999,40.7072734,360470453002001,36047045300
1402632-DCA,Inactive,2011-08-05T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"JO AN, INC.",294 7TH AVE BROOKLYN NY 11215,BROOKLYN,2011,2016,-73.9808473,40.6681069,360470153003000,36047015300
1404386-DCA,Inactive,2011-08-18T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"ALI, AHMED M",511 FRANKLIN AVE BROOKLYN NY 11238,BROOKLYN,2011,2016,-73.9556065,40.6813839,360470227001003,36047022700
1400298-DCA,Inactive,2011-08-31T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,CHECO FOOD CORP.,4201 FARRAGUT RD BROOKLYN NY 11203,BROOKLYN,2011,2016,-73.9364296,40.6370992,360470836002001,36047083600
1406538-DCA,Inactive,2011-09-06T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,BED-STEY FOOD CENTER CORP.,1053 BEDFORD AVE BROOKLYN NY 11216,BROOKLYN,2011,2016,-73.95464679999999,40.6878261,360470243002000,36047024300
1406586-DCA,Inactive,2011-09-06T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,SHEEPSHEAD BAY DELI & GROCERY CORP.,1424 SHEEPSHEAD BAY RD BROOKLYN NY 11235,BROOKLYN,2011,2016,-73.95445470000001,40.5873341,360470606001003,36047060600
1406628-DCA,Inactive,2011-09-06T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,VS BAGEL CORP.,6930 4TH AVE BROOKLYN NY 11209,BROOKLYN,2011,2016,-74.024022,40.6339719,360470068002000,36047006800
1406622-DCA,Inactive,2011-09-06T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,ALBANY FOOD CORP. I,176 ALBANY AVE BROOKLYN NY 11213,BROOKLYN,2011,2016,-73.939082,40.6748446,360470311002002,36047031100
1407430-DCA,Inactive,2011-09-13T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"U.S. AUTO WASH COMPANY, LLC",756 UTICA AVE BROOKLYN NY 11203,BROOKLYN,2011,2016,-73.9309853,40.6546894,360470868002003,36047086800
1407686-DCA,Inactive,2011-09-14T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,317TH STATIONARY CORP.,317 7TH AVE BROOKLYN NY 11215,BROOKLYN,2011,2016,-73.981132,40.6671106,360470153002001,36047015300
1408322-DCA,Inactive,2011-09-20T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,LA PLAZA MINI MARKET CORP,233 ELDERT ST BROOKLYN NY 11207,BROOKLYN,2011,2016,-73.90913750000001,40.6910549,360470413002001,36047041300
1408426-DCA,Inactive,2011-09-20T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"VENTURA, LUIS A",4321 CHURCH AVE BROOKLYN NY 11203,BROOKLYN,2011,2016,-73.93637249999999,40.6516562,360470872003002,36047087200
1408604-DCA,Inactive,2011-09-23T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"LUCKY STAR DELI GROCERY, CORP.",277 SUMPTER ST BROOKLYN NY 11233,BROOKLYN,2011,2016,-73.91391589999999,40.6807955,360470371002000,36047037100
1409288-DCA,Inactive,2011-09-30T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,EMAN FOOD CENTER & DISCOUNT MINI MART CORP.,1667 FLATBUSH AVE BROOKLYN NY 11210,BROOKLYN,2011,2016,-73.9441892,40.6297685,360470776002002,36047077600
1409738-DCA,Inactive,2011-09-30T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,SULII FOOD CORP.,301 MOTHER GASTON BLVD BROOKLYN NY 11212,BROOKLYN,2011,2016,-73.90720309999999,40.6719863,360470908001006,36047090800
1410418-DCA,Inactive,2011-10-06T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"ANTEKA RX, INC.",511 BRIGHTON BEACH AVE BROOKLYN NY 11235,BROOKLYN,2011,2016,-73.9620754,40.577765,360470362001003,36047036200
1410204-DCA,Inactive,2011-10-07T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,3 BROTHERS FRESH DELI GROCERY CORP,57 E 18TH ST BROOKLYN NY 11226,BROOKLYN,2011,2016,-73.96294929999999,40.64999419999999,360470506001002,36047050600
1410342-DCA,Inactive,2011-10-12T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,671 BIG APPLE GOURMET CORP.,671 GRAND ST BROOKLYN NY 11211,BROOKLYN,2011,2016,-73.94550540000002,40.7117301,360470495003002,36047049500
1411856-DCA,Inactive,2011-10-24T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,SEVEN STAR SEVEN GROCERY STORE INC.,2154 PITKIN AVE BROOKLYN NY 11207,BROOKLYN,2011,2016,-73.89286469999999,40.6721412,360471152003004,36047115200
1412102-DCA,Inactive,2011-10-31T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,PARK ONE ENTERPRISES INC.,4602 5TH AVE BROOKLYN NY 11220,BROOKLYN,2011,2016,-74.0083339,40.64740400000001,360470080002000,36047008000
1412484-DCA,Inactive,2011-10-31T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,PERALTA GROCERY INC.,578 RALPH AVE BROOKLYN NY 11233,BROOKLYN,2011,2016,-73.9227484,40.66938409999999,360470359003000,36047035900
1412956-DCA,Inactive,2011-11-04T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"7-ELEVEN, INC.",6409 20TH AVE BROOKLYN NY 11204,BROOKLYN,2011,2016,-73.9852756,40.616685,360470254002003,36047025400
1413462-DCA,Inactive,2011-11-10T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"ARISTO GOURMET DELI, INC.",497 MYRTLE AVE BROOKLYN NY 11205,BROOKLYN,2011,2016,-73.9652567,40.6936735,360470191002006,36047019100
1413956-DCA,Inactive,2011-11-17T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,790 GOURMET DELI GROCERY CORP.,790 FRANKLIN AVE BROOKLYN NY 11238,BROOKLYN,2011,2016,-73.9580179,40.6714578,360470217002003,36047021700
1414134-DCA,Inactive,2011-11-28T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NEW BONDU GROCERY INC,1257 FULTON ST BROOKLYN NY 11216,BROOKLYN,2011,2016,-73.9510437,40.6805925,360470245004003,36047024500
1414252-DCA,Inactive,2011-11-29T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,5 STARS GROCERY NY CORP.,5215 AVENUE D BROOKLYN NY 11203,BROOKLYN,2011,2016,-73.9268985,40.6424016,360470846001001,36047084600
1414718-DCA,Inactive,2011-12-02T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,E & F DELI GROCERY CORP.,570 ALBANY AVE BROOKLYN NY 11203,BROOKLYN,2011,2016,-73.94013,40.6606633,360470810001000,36047081000
1186162-DCA,Inactive,2011-12-07T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"SHAMS, ADEL A",377 HANCOCK ST BROOKLYN NY 11216,BROOKLYN,2011,2016,-73.9412863,40.68377470000001,360470267003000,36047026700
1415098-DCA,Inactive,2011-12-08T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,COUSIN DELI INCORPORATED,4102 3RD AVE BROOKLYN NY 11232,BROOKLYN,2011,2016,-74.0097614,40.6528402,360470002001005,36047000200
1415176-DCA,Inactive,2011-12-09T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,RIZZ MART INC.,1525 BATH AVE BROOKLYN NY 11228,BROOKLYN,2011,2016,-74.0120408,40.6076327,360470172002001,36047017200
1415396-DCA,Inactive,2011-12-09T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,TWIN AA INCORPORATED,6928 5TH AVE BROOKLYN NY 11209,BROOKLYN,2011,2016,-74.0215058,40.6328884,360470130004001,36047013000
1415534-DCA,Inactive,2011-12-19T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,519 GOURMET DELI & GRILL INC NO. 5,519 UTICA AVE BROOKLYN NY 11203,BROOKLYN,2011,2016,-73.9310994,40.6608795,360470880001003,36047088000
1415536-DCA,Inactive,2011-12-19T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NAMER SUPERMARKET & DELI INC.,2607 BEDFORD AVE BROOKLYN NY 11226,BROOKLYN,2011,2016,-73.9540521,40.6397404,360470790002001,36047079000
1415826-DCA,Inactive,2011-12-22T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,2604 FAMILY DELI GROCERY CORP.,2604 CHURCH AVE BROOKLYN NY 11226,BROOKLYN,2011,2016,-73.95275749999999,40.6505349,360470794001000,36047079400
1416148-DCA,Inactive,2011-12-30T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,KIMO FOOD CORP. I,2562 LINDEN BLVD BROOKLYN NY 11208,BROOKLYN,2011,2016,-73.8695232,40.6680048,360471220002010,36047122000
1379775-DCA,Active,2011-01-03T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,JABRAN DELI & GROCERY INC.,994 BEDFORD AVE BROOKLYN NY 11205,BROOKLYN,2011,2017,-73.9556767,40.6910105,360470235001000,36047023500
1372483-DCA,Active,2011-03-17T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,ARENA DELI PLUS CORP,77 4TH AVE BROOKLYN NY 11217,BROOKLYN,2011,2017,-73.97966269999999,40.681839,360470129012000,36047012901
1302372-DCA,Active,2011-04-06T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,NEWS GALLERY INC,1524 AVENUE M BROOKLYN NY 11230,BROOKLYN,2011,2017,-73.9592397,40.6179536,360470768003000,36047076800
1411548-DCA,Active,2011-10-25T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,BENSONHURST GROCERY CORP.,1702 86TH ST BROOKLYN NY 11214,BROOKLYN,2011,2017,-74.0048736,40.6084041,360470178001002,36047017800
1379886-DCA,Active,2011-01-04T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"MAAZB NAEEB, ADEL M",764 ROGERS AVE BROOKLYN NY 11226,BROOKLYN,2011,2018,-73.95279599999999,40.6522427,360470822004000,36047082200
1380260-DCA,Active,2011-01-06T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,T & S MINI MART INC.,1201 AVENUE U BROOKLYN NY 11229,BROOKLYN,2011,2018,-73.9599776,40.5985623,360470582003001,36047058200
1380344-DCA,Active,2011-01-07T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,CATON DELI & LUNCHEONETTE CORP.,1818 CATON AVE BROOKLYN NY 11226,BROOKLYN,2011,2018,-73.9627312,40.6513839,360470508011000,36047050801
1380348-DCA,Active,2011-01-07T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"MDK FOODMART, INC.",1880 86TH ST BROOKLYN NY 11214,BROOKLYN,2011,2018,-74.0007483,40.6059193,360470278002004,36047027800
1380426-DCA,Active,2011-01-10T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,DEKALB MARKET CORP.,1549 DEKALB AVE BROOKLYN NY 11237,BROOKLYN,2011,2018,-73.92089539999999,40.702889,360470445002002,36047044500
1380442-DCA,Active,2011-01-10T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"LAHORE SERVICE STATION, INC.",3602 SNYDER AVE BROOKLYN NY 11203,BROOKLYN,2011,2018,-73.9432839,40.6490638,360470856002000,36047085600
1380550-DCA,Active,2011-01-11T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"AWADH, OMAR",290 BROADWAY BROOKLYN NY 11211,BROOKLYN,2011,2018,-73.9585345,40.7084304,360470525001009,36047052500
1380918-DCA,Active,2011-01-18T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,EAST NEW YORK DELI GROCERY INC. I,690 E NEW YORK AVE BROOKLYN NY 11203,BROOKLYN,2011,2018,-73.9397137,40.6621164,360470874011001,36047087401
1381168-DCA,Active,2011-01-20T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,ANGELISA FOOD CORP.,279 TOMPKINS AVE BROOKLYN NY 11216,BROOKLYN,2011,2018,-73.9447605,40.6885275,360470263001003,36047026300
1381174-DCA,Active,2011-01-20T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,CAMBRIDGE DELI CORP.,1001 FULTON ST BROOKLYN NY 11238,BROOKLYN,2011,2018,-73.9628575,40.6827947,360470201003000,36047020100
1381250-DCA,Active,2011-01-24T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,HANA NATURAL INC.,24 WYCKOFF AVE BROOKLYN NY 11237,BROOKLYN,2011,2018,-73.9225601,40.7062142,360470447002002,36047044700
1381182-DCA,Active,2011-01-24T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,MY DELI FOOD MARKET INC,109 PARK AVE BROOKLYN NY 11205,BROOKLYN,2011,2018,-73.9753169,40.6964312,360470211002005,36047021100
1381384-DCA,Active,2011-01-26T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,FRIENDS 24HRS MINI MART INC.,6423 11TH AVE BROOKLYN NY 11219,BROOKLYN,2011,2018,-74.0055409,40.628756,360470212002001,36047021200
1381628-DCA,Active,2011-01-31T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"20 NORTH 5TH STREET DELI, INC.",20 N 5TH ST BROOKLYN NY 11211,BROOKLYN,2011,2018,-73.9632918,40.71923,360470555001003,36047055500
1381756-DCA,Active,2011-02-03T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"B & R FOODS, INC.",7904 16TH AVE BROOKLYN NY 11214,BROOKLYN,2011,2018,-74.00354329999999,40.614048,360470186001002,36047018600
1381826-DCA,Active,2011-02-03T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,WITHERS DELI & GROCERY INC.,380 MANHATTAN AVE BROOKLYN NY 11211,BROOKLYN,2011,2018,-73.94625,40.7171266,360470497003000,36047049700
1381844-DCA,Active,2011-02-03T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,DELI FOOD CENTER CORP.,79 E 18TH ST BROOKLYN NY 11226,BROOKLYN,2011,2018,-73.9627848,40.6494056,360470510022000,36047051002
1382162-DCA,Active,2011-02-08T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,EL PINO DELI GROCERY INC.,338 CENTRAL AVE BROOKLYN NY 11221,BROOKLYN,2011,2018,-73.9202639,40.6950841,360470419001003,36047041900
1382168-DCA,Active,2011-02-08T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"CRUZ, LUIS",5020 3RD AVE BROOKLYN NY 11220,BROOKLYN,2011,2018,-74.0154079,40.6475287,360470020001003,36047002000
1382692-DCA,Active,2011-02-16T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,KHIM'S ORGANIC II INC.,536 MYRTLE AVE BROOKLYN NY 11205,BROOKLYN,2011,2018,-73.963397,40.6934285,360470193004000,36047019300
1383168-DCA,Active,2011-02-23T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,HANA FOOD CORP.,534 METROPOLITAN AVE BROOKLYN NY 11211,BROOKLYN,2011,2018,-73.95106899999999,40.7139116,360470513001000,36047051300
1383320-DCA,Active,2011-02-24T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,MABI DELI GROCERY INC.,141 EVERGREEN AVE BROOKLYN NY 11206,BROOKLYN,2011,2018,-73.9305036,40.6990085,360470425002004,36047042500
1383598-DCA,Active,2011-02-28T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,MENDEZ DELI GROCERY CORP.,5424 3RD AVE BROOKLYN NY 11220,BROOKLYN,2011,2018,-74.017798,40.645211,360470022001004,36047002200
1383576-DCA,Active,2011-03-01T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,PROSPECT DELI CORP.,684 FRANKLIN AVE BROOKLYN NY 11238,BROOKLYN,2011,2018,-73.95662399999999,40.6752143,360470305003000,36047030500
1383672-DCA,Active,2011-03-02T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SIRAJ LAKHANI INC.,7506 5TH AVE BROOKLYN NY 11209,BROOKLYN,2011,2018,-74.0229549,40.6293363,360470134002002,36047013400
1383896-DCA,Active,2011-03-03T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,KHIM'S MILLENNIUM MARKET III INC.,185 BEDFORD AVE BROOKLYN NY 11211,BROOKLYN,2011,2018,-73.95770759999999,40.717669,360470553001001,36047055300
1384304-DCA,Active,2011-03-09T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"RUNA, MOSAMMAT Z B",63 CHURCH AVE BROOKLYN NY 11218,BROOKLYN,2011,2018,-73.98091389999999,40.6423664,360470496003000,36047049600
1332777-DCA,Active,2011-03-10T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"GAD GASOLINE, INC.",513 FLATBUSH AVE BROOKLYN NY 11225,BROOKLYN,2011,2018,-73.9609863,40.6614572,360470327003003,36047032700
1384540-DCA,Active,2011-03-11T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,FARMER'S GROCERY MARKET CORP.,541 MYRTLE AVE BROOKLYN NY 11205,BROOKLYN,2011,2018,-73.96282479999999,40.69390569999999,360470191001008,36047019100
1385126-DCA,Inactive,2011-03-18T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,MARCY GROCERY & NEWS INC.,300 BROADWAY BROOKLYN NY 11211,BROOKLYN,2011,2018,-73.95811429999999,40.7082901,360470525001009,36047052500
1155780-DCA,Active,2011-03-20T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"TINEO, FAUSTO A",42 IRVING AVE BROOKLYN NY 11237,BROOKLYN,2011,2018,-73.9248886,40.7047086,360470427002000,36047042700
1385840-DCA,Active,2011-03-22T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"FIRST STOP GROCERY I, INC.",3185 FULTON ST BROOKLYN NY 11208,BROOKLYN,2011,2018,-73.877408,40.68228200000001,360471176012002,36047117601
1385908-DCA,Active,2011-03-25T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"JOBAH, YASSER SALEH",362 KNICKERBOCKER AVE BROOKLYN NY 11237,BROOKLYN,2011,2018,-73.9216302,40.7004447,360470431004001,36047043100
1338584-DCA,Active,2011-03-30T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,CONCORD MARKET CORP.,91 TILLARY ST BROOKLYN NY 11201,BROOKLYN,2011,2018,-73.9873695,40.6964531,360470013001006,36047001300
1385976-DCA,Active,2011-03-30T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"WALGREEN EASTERN CO., INC.",1511 86TH ST BROOKLYN NY 11228,BROOKLYN,2011,2018,-74.0088312,40.611444,360470172001001,36047017200
1318912-DCA,Active,2011-04-01T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"JKM CARDS & GIFTS, INC.",137 AVENUE U BROOKLYN NY 11223,BROOKLYN,2011,2018,-73.97917749999999,40.5964448,360470400003002,36047040000
1386614-DCA,Active,2011-04-05T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,MINI A & E CORP.,1229 BEDFORD AVE BROOKLYN NY 11216,BROOKLYN,2011,2018,-73.9532334,40.6811835,360470245004001,36047024500
1387468-DCA,Active,2011-04-06T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"ORTIZ, ILEANA G",1789 OCEAN AVE BROOKLYN NY 11230,BROOKLYN,2011,2018,-73.9548064,40.6182567,360470758002001,36047075800
1387078-DCA,Active,2011-04-06T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,UTICA DELI GROCERY CORP.,939 UTICA AVE BROOKLYN NY 11203,BROOKLYN,2011,2018,-73.92982099999999,40.64996,360470862002002,36047086200
1386926-DCA,Active,2011-04-06T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"581 MYRTLE AVE. FOOD, INC.",596 MYRTLE AVE BROOKLYN NY 11205,BROOKLYN,2011,2018,-73.96048119999999,40.6938834,360470193001000,36047019300
1387138-DCA,Active,2011-04-08T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,BOLLA OPERATING CORP.,3003 CONEY ISLAND AVE BROOKLYN NY 11235,BROOKLYN,2011,2018,-73.95970059999999,40.5828727,360470610032003,36047061003
1387516-DCA,Active,2011-04-11T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,15TH AVENUE MINI MARKET CORP,7501 15TH AVE BROOKLYN NY 11228,BROOKLYN,2011,2018,-74.0029856,40.6174062,360470188002003,36047018800
1387590-DCA,Active,2011-04-12T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"ORGANIC GIRL ON 3RD, INC.",9401 3RD AVE BROOKLYN NY 11209,BROOKLYN,2011,2018,-74.03308369999999,40.6176169,360470054003000,36047005400
1387484-DCA,Active,2011-04-12T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,S & Y MARKET I INC.,251 SEELEY ST BROOKLYN NY 11218,BROOKLYN,2011,2018,-73.973767,40.6557742,360470171002002,36047017100
1041812-DCA,Active,2011-04-12T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"LEE, JONG WHAN",1919 CROPSEY AVE BROOKLYN NY 11214,BROOKLYN,2011,2018,-74.004288,40.60129999999999,360470282002003,36047028200
1388034-DCA,Active,2011-04-15T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"CRUZ, FREDIS A",386 S 5TH ST BROOKLYN NY 11211,BROOKLYN,2011,2018,-73.9538453,40.7076083,360470527004000,36047052700
1388536-DCA,Active,2011-04-19T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,1508 NEWKIRK PLAZA DELI & GROCERY INC.,1508 NEWKIRK AVE BROOKLYN NY 11226,BROOKLYN,2011,2018,-73.9626798,40.6356735,360470520002006,36047052000
1388894-DCA,Active,2011-04-22T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"TEN STAR DELI, INC.",299 MYRTLE AVE BROOKLYN NY 11205,BROOKLYN,2011,2018,-73.97604079999999,40.6934828,360470029012006,36047002901
1388774-DCA,Active,2011-04-22T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"LA REINA MORENA DELI & GROCERY, CORP",1001 39TH ST BROOKLYN NY 11219,BROOKLYN,2011,2018,-73.9926681,40.6446319,360470110001005,36047011000
1388880-DCA,Active,2011-04-22T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SUNRISE DELI & GROCERY I CORP.,2186 BEDFORD AVE BROOKLYN NY 11226,BROOKLYN,2011,2018,-73.956017,40.650672,360470796022002,36047079602
