LICENSE_NBR,STATUS,CREATE_DATE,EXPIRATION_DATE,INDUSTRY,BUSINESS_NAME,address,BORO,Year,Year2,lon,lat,census_code,census_tract
2029332-2-DCA,Active,2015-10-08T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,AUTUMN DELI GROCERY CORP,120 AUTUMN AVE BROOKLYN NY 11208,BROOKLYN,2015,2018,-73.8712295,40.6872937,360471182012002,36047118201
2029343-2-DCA,Active,2015-10-08T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,WASHINGTON GOURMET DELI CORP,773 WASHINGTON AVE BROOKLYN NY 11238,BROOKLYN,2015,2018,-73.9628372,40.6736719,360470215001001,36047021500
2029317-2-DCA,Active,2015-10-08T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"SANCHEZ, RAMONA",684 CENTRAL AVE BROOKLYN NY 11207,BROOKLYN,2015,2018,-73.9067605,40.6874229,360470411002001,36047041100
2029377-2-DCA,Active,2015-10-09T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,GOOD LUCK 4TH AVE. BEER HOUSE INC,246 11TH ST BROOKLYN NY 11215,BROOKLYN,2015,2018,-73.98962,40.668883,360470139003001,36047013900
2029364-2-DCA,Active,2015-10-09T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,BEDFORD EXOTICS INC,195 BEDFORD AVE BROOKLYN NY 11211,BROOKLYN,2015,2018,-73.9580225,40.7173431,360470553001001,36047055300
2029384-2-DCA,Active,2015-10-09T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,LINDEN DELI INC,2602 LINDEN BLVD BROOKLYN NY 11208,BROOKLYN,2015,2018,-73.8685161,40.6683409,360471220002009,36047122000
2029419-2-DCA,Active,2015-10-13T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,CORDOBA-DELI GROCERY CORP,4324 3RD AVE BROOKLYN NY 11232,BROOKLYN,2015,2018,-74.0113386,40.65133429999999,360470002001009,36047000200
2029442-2-DCA,Active,2015-10-14T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,1154 NP MINIMART INC,1154 CONEY ISLAND AVE BROOKLYN NY 11230,BROOKLYN,2015,2018,-73.96630499999999,40.629269,360470456001000,36047045600
2029512-2-DCA,Active,2015-10-15T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,77 HEGEMAN MINI MARKET II CORP,77 HEGEMAN AVE BROOKLYN NY 11212,BROOKLYN,2015,2018,-73.90957379999999,40.65609130000001,360470916004002,36047091600
2029672-2-DCA,Active,2015-10-20T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,THE STOP & SHOP SUPERMARKET COMPANY LLC,625 ATLANTIC AVE BROOKLYN NY 11217,BROOKLYN,2015,2018,-73.9750196,40.683706,360470035001006,36047003500
2029659-2-DCA,Active,2015-10-20T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,WILLIAM ORGANIC MARKET INC,296 LEONARD ST BROOKLYN NY 11211,BROOKLYN,2015,2018,-73.9475435,40.7143486,360470501002000,36047050100
2029676-2-DCA,Active,2015-10-20T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,GATES MINI MARKET CORP,1534 MYRTLE AVE BROOKLYN NY 11237,BROOKLYN,2015,2018,-73.91205409999999,40.6992535,360470439003003,36047043900
2029685-2-DCA,Active,2015-10-21T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,VALENTINA GROCERY CORP,3910 6TH AVE BROOKLYN NY 11232,BROOKLYN,2015,2018,-74.00220689999999,40.6496409,360470088001001,36047008800
2029706-2-DCA,Active,2015-10-21T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,NEW BERGEN GOURMET DELI CORP,143 NEVINS ST BROOKLYN NY 11217,BROOKLYN,2015,2018,-73.983717,40.684195,360470039002002,36047003900
2029703-2-DCA,Active,2015-10-21T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,STOP 1 DELI GOURMET CORP.,320 LAFAYETTE AVE BROOKLYN NY 11238,BROOKLYN,2015,2018,-73.9627004,40.6884524,360470231001000,36047023100
2029788-2-DCA,Active,2015-10-23T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,JR UNION MARKET INC,568 UNION AVE BROOKLYN NY 11211,BROOKLYN,2015,2018,-73.9519412,40.7177553,360470515001010,36047051500
2029761-2-DCA,Active,2015-10-23T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,THE STOP & SHOP SUPERMARKET COMPANY LLC,2965 CROPSEY AVE BROOKLYN NY 11214,BROOKLYN,2015,2018,-73.9849313,40.5827572,360470348001004,36047034800
2029755-2-DCA,Active,2015-10-23T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"HAVEMEYER DELI STOP ONE, INC",45 HAVEMEYER ST BROOKLYN NY 11211,BROOKLYN,2015,2018,-73.95384899999999,40.7152536,360470519002006,36047051900
2029824-2-DCA,Active,2015-10-26T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,PARK SLOPE BEER INC,302 9TH ST BROOKLYN NY 11215,BROOKLYN,2015,2018,-73.9865382,40.6691103,360470139004000,36047013900
2029906-2-DCA,Active,2015-10-28T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,801 BEDFORD AVE BROOKLYN NY 11205,BROOKLYN,2015,2018,-73.9563338,40.6964923,360471237003004,36047123700
2029921-2-DCA,Active,2015-10-28T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,833 4TH AVE BROOKLYN NY 11232,BROOKLYN,2015,2018,-74.0007461,40.6572701,360470101002000,36047010100
2029912-2-DCA,Active,2015-10-28T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,914 CONEY ISLAND AVE BROOKLYN NY 11230,BROOKLYN,2015,2018,-73.9678521,40.634872,360470482001002,36047048200
2029973-2-DCA,Active,2015-10-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,1620 NEPTUNE AVE BROOKLYN NY 11224,BROOKLYN,2015,2018,-73.984904,40.5787371,360470326001000,36047032600
2029949-2-DCA,Active,2015-10-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,810 METROPOLITAN AVE BROOKLYN NY 11211,BROOKLYN,2015,2018,-73.94173239999999,40.71452439999999,360470481003001,36047048100
2029984-2-DCA,Active,2015-10-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,3501 FORT HAMILTON PKWY BROOKLYN NY 11218,BROOKLYN,2015,2018,-73.9870305,40.6448965,360470498003000,36047049800
2029985-2-DCA,Active,2015-10-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,2880 ATLANTIC AVE BROOKLYN NY 11207,BROOKLYN,2015,2018,-73.887968,40.676885,360471170002006,36047117000
2029936-2-DCA,Active,2015-10-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,2400 FLATBUSH AVE BROOKLYN NY 11234,BROOKLYN,2015,2018,-73.9249383,40.6114881,360470662001000,36047066200
2029938-2-DCA,Active,2015-10-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,530 UTICA AVE BROOKLYN NY 11203,BROOKLYN,2015,2018,-73.93155039999999,40.6603625,360470878002000,36047087800
2029965-2-DCA,Active,2015-10-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,210 GREENPOINT AVE BROOKLYN NY 11222,BROOKLYN,2015,2018,-73.9516654,40.7302097,360470575004000,36047057500
2029976-2-DCA,Active,2015-10-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,484 REMSEN AVE BROOKLYN NY 11236,BROOKLYN,2015,2018,-73.92160729999999,40.6539411,360470864002000,36047086400
2029974-2-DCA,Active,2015-10-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,204 4TH AVE BROOKLYN NY 11217,BROOKLYN,2015,2018,-73.98307179999999,40.6778498,360470119003000,36047011900
2029961-2-DCA,Active,2015-10-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,2211 BEDFORD AVE BROOKLYN NY 11226,BROOKLYN,2015,2018,-73.9555908,40.6497313,360470794001002,36047079400
2029975-2-DCA,Active,2015-10-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SPEEDWAY LLC,1885 ATLANTIC AVE BROOKLYN NY 11233,BROOKLYN,2015,2018,-73.9220895,40.6771777,360470299001001,36047029900
2030017-2-DCA,Active,2015-10-30T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,CIRCLE 7 DELI CORP,1507 GRAVESEND NECK RD BROOKLYN NY 11229,BROOKLYN,2015,2018,-73.9553509,40.595081,360470586001003,36047058600
2030073-2-DCA,Active,2015-11-02T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,NORMAN AVE DELI INC,151 NORMAN AVE BROOKLYN NY 11222,BROOKLYN,2015,2018,-73.948668,40.7266674,360470573002001,36047057300
2030129-2-DCA,Active,2015-11-04T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,JEROME DELI PLAZA CORP.,621 JEROME ST BROOKLYN NY 11207,BROOKLYN,2015,2018,-73.8846341,40.665248,360471122001001,36047112200
2030140-2-DCA,Active,2015-11-05T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,DOLLAR EXPRESS STORES LLC,4118 FARRAGUT RD BROOKLYN NY 11210,BROOKLYN,2015,2018,-73.9368128,40.6366998,360470836002003,36047083600
2030183-2-DCA,Active,2015-11-05T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,DOLLAR EXPRESS STORES LLC,4602 AVENUE D BROOKLYN NY 11203,BROOKLYN,2015,2018,-73.93290520000001,40.64171049999999,360470840002003,36047084000
2030187-2-DCA,Active,2015-11-05T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,DOLLAR EXPRESS STORES LLC,112 E 98TH ST BROOKLYN NY 11212,BROOKLYN,2015,2018,-73.9220665,40.6638236,360470892002000,36047089200
2030218-2-DCA,Active,2015-11-06T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,DOLLAR EXPRESS STORES LLC,2027 UTICA AVE BROOKLYN NY 11234,BROOKLYN,2015,2018,-73.92685929999999,40.6219778,360470680001003,36047068000
2030191-2-DCA,Active,2015-11-06T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,PAN GI GROCERY STORE INC,6002 7TH AVE BROOKLYN NY 11220,BROOKLYN,2015,2018,-74.01209399999999,40.63671,360470118002000,36047011800
2030220-2-DCA,Active,2015-11-06T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,DOLLAR EXPRESS STORES LLC,226 MOTHER GASTON BLVD BROOKLYN NY 11233,BROOKLYN,2015,2018,-73.9085051,40.6736314,360470365021010,36047036502
2030210-2-DCA,Active,2015-11-06T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,DOLLAR EXPRESS STORES LLC,1192 MYRTLE AVE BROOKLYN NY 11221,BROOKLYN,2015,2018,-73.93115999999999,40.6972639,360470393001001,36047039300
2030254-2-DCA,Active,2015-11-09T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"RIDGE BLVD. GROCERY & DELI, INC",6905 RIDGE BLVD BROOKLYN NY 11209,BROOKLYN,2015,2018,-74.0285076,40.6363063,360470068004001,36047006800
2030291-2-DCA,Active,2015-11-10T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,A A S GROCERY INC.,4706 AVENUE N BROOKLYN NY 11234,BROOKLYN,2015,2018,-73.92945259999999,40.61861690000001,360470674001002,36047067400
2030302-2-DCA,Active,2015-11-10T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,DOLLAR EXPRESS STORES LLC,1450 ROCKAWAY PKWY BROOKLYN NY 11236,BROOKLYN,2015,2018,-73.90198939999999,40.6446072,360470968001004,36047096800
2030284-2-DCA,Active,2015-11-10T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,ADEN DELI & GRILL INC,5309 4TH AVE BROOKLYN NY 11220,BROOKLYN,2015,2018,-74.01419489999999,40.6445918,360470076001002,36047007600
2030323-2-DCA,Active,2015-11-10T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,HI MANGO 1055 INC,1055 FLUSHING AVE BROOKLYN NY 11237,BROOKLYN,2015,2018,-73.9301773,40.7043728,360470453002008,36047045300
2030326-2-DCA,Active,2015-11-10T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,TOBACCO SHOP & CONVENIENCE STORE INC,495 NOSTRAND AVE BROOKLYN NY 11216,BROOKLYN,2015,2018,-73.94929770000002,40.6801044,360470247001001,36047024700
2030374-2-DCA,Active,2015-11-12T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,CHAUNCEY 1763 DELI GROCERY INC.,1763 BROADWAY BROOKLYN NY 11207,BROOKLYN,2015,2018,-73.91006,40.68288,360470403002002,36047040300
2030376-2-DCA,Active,2015-11-12T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"RJM MINIMARKET, CORP.",1422 FLATBUSH AVE BROOKLYN NY 11210,BROOKLYN,2015,2018,-73.95140599999999,40.635866,360470770001000,36047077000
2030518-2-DCA,Active,2015-11-17T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,KING GOURMET DELI CORP.,193 KNICKERBOCKER AVE BROOKLYN NY 11237,BROOKLYN,2015,2018,-73.9266363,40.7037069,360470427002000,36047042700
2030685-2-DCA,Active,2015-11-20T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,Red Planet Inc.,30 AVENUE O BROOKLYN NY 11204,BROOKLYN,2015,2018,-73.984129,40.60995,360470430003001,36047043000
2030649-2-DCA,Active,2015-11-20T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,ZINGUBAR INC,544A FLATBUSH AVE BROOKLYN NY 11225,BROOKLYN,2015,2018,-73.96110159999999,40.66064050000001,360470798022001,36047079802
2030650-2-DCA,Active,2015-11-20T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,KINAN SMOKE SHOP & WINE INC,373 NEPTUNE AVE BROOKLYN NY 11235,BROOKLYN,2015,2018,-73.9666538,40.5807344,360470366002001,36047036600
2030652-2-DCA,Active,2015-11-20T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,BMZ HOLDING LLC,2978 CROPSEY AVE BROOKLYN NY 11214,BROOKLYN,2015,2018,-73.98642339999999,40.5824076,360470348001007,36047034800
2030787-2-DCA,Active,2015-11-24T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,Taffe Corp,284 WILLOUGHBY AVE BROOKLYN NY 11205,BROOKLYN,2015,2018,-73.9596821,40.6923422,360470235001003,36047023500
2030878-2-DCA,Active,2015-11-27T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SAM'S DELI & GRILL CORP,240 WILSON AVE BROOKLYN NY 11237,BROOKLYN,2015,2018,-73.921094,40.697817,360470421001000,36047042100
2030909-2-DCA,Active,2015-11-30T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,LUCKY LOTTO GOURMET DELI & GROCERY INC,6318 18TH AVE BROOKLYN NY 11204,BROOKLYN,2015,2018,-73.98957899999999,40.6200437,360470248001004,36047024800
2030910-2-DCA,Active,2015-11-30T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,WOODRUFF FINEST GROCERY CORP,180 WOODRUFF AVE BROOKLYN NY 11226,BROOKLYN,2015,2018,-73.96001389999999,40.65467599999999,360470508031002,36047050803
2030996-2-DCA,Active,2015-12-01T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,PENNSYLVANIA FAMILY DELI INC,381 PENNSYLVANIA AVE BROOKLYN NY 11207,BROOKLYN,2015,2018,-73.8945864,40.6681216,360471156001001,36047115600
2031049-2-DCA,Active,2015-12-03T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,COHLBA SMOKE SHOP & GRILL CORP,1137 FLATBUSH AVE BROOKLYN NY 11226,BROOKLYN,2015,2018,-73.95717499999999,40.6425139,360470790004001,36047079000
2031155-2-DCA,Active,2015-12-08T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,S&M MINI MARKET INC,1530 MERMAID AVE BROOKLYN NY 11224,BROOKLYN,2015,2018,-73.98354069999999,40.57654890000001,360470348002002,36047034800
2031198-2-DCA,Active,2015-12-09T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SALMAN DELI & GROCERY CORP,2127 PITKIN AVE BROOKLYN NY 11207,BROOKLYN,2015,2018,-73.8938518,40.6723037,360471144003000,36047114400
2031191-2-DCA,Active,2015-12-09T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,5 STAR EXPRESS DELI AND GROCERY CORP,1176 NOSTRAND AVE BROOKLYN NY 11225,BROOKLYN,2015,2018,-73.95063689999999,40.6588051,360470802001000,36047080200
2031328-2-DCA,Active,2015-12-14T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,F S CONVENIENCE INC.,291 AVENUE X BROOKLYN NY 11223,BROOKLYN,2015,2018,-73.972115,40.59056400000001,360470386001009,36047038600
2031407-2-DCA,Active,2015-12-15T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,KINGS CAFE NEWS INC,1508 AVENUE J BROOKLYN NY 11230,BROOKLYN,2015,2018,-73.9610344,40.6250351,360470532002005,36047053200
2031446-2-DCA,Active,2015-12-16T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,HERMANOS BARRIENTOS MINI MARKET CORP,394 ETNA ST BROOKLYN NY 11208,BROOKLYN,2015,2018,-73.86921960000001,40.6877112,360471182022002,36047118202
2031456-2-DCA,Active,2015-12-16T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,17TH MINI MART INC,8306 17TH AVE BROOKLYN NY 11214,BROOKLYN,2015,2018,-74.0034288,40.6102545,360470182002005,36047018200
2031476-2-DCA,Active,2015-12-17T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SAM ORGANIC DELI GROCERY INC,340 GRAND ST BROOKLYN NY 11211,BROOKLYN,2015,2018,-73.9562567,40.7124022,360470523001000,36047052300
2031489-2-DCA,Active,2015-12-17T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"LENOX DELI & SMOKE, INC",10 LENOX RD BROOKLYN NY 11226,BROOKLYN,2015,2018,-73.9590171,40.6535046,360470796021001,36047079602
2031559-2-DCA,Active,2015-12-21T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,QUICK DELI INC,5310 4TH AVE BROOKLYN NY 11220,BROOKLYN,2015,2018,-74.0148181,40.6447161,360470076003000,36047007600
2031567-2-DCA,Active,2015-12-21T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,WINGATE GROCERY CORP,546 MIDWOOD ST BROOKLYN NY 11203,BROOKLYN,2015,2018,-73.94231959999999,40.6604071,360470810001000,36047081000
2031725-2-DCA,Active,2015-12-28T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,RAHMAH INC.,368 VAN BRUNT ST BROOKLYN NY 11231,BROOKLYN,2015,2018,-74.0130531,40.6775803,360470053002002,36047005300
2031754-2-DCA,Active,2015-12-28T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,S & O STAR DELI CORP,6602 BAY PKWY BROOKLYN NY 11204,BROOKLYN,2015,2018,-73.9823716,40.6132845,360470256001001,36047025600
2031823-2-DCA,Active,2015-12-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,MARAB DELI GROCERY CORP,502 CLARKSON AVE BROOKLYN NY 11203,BROOKLYN,2015,2018,-73.9427486,40.6557444,360470816001000,36047081600
2031983-2-DCA,Active,2015-12-31T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,STOP 1 DELI GROCERY CORP,2075 NOSTRAND AVE BROOKLYN NY 11210,BROOKLYN,2015,2018,-73.9477319,40.6349169,360470786002000,36047078600
2017006-1-DCA,Inactive,2015-01-05T00:00:00Z,2015-12-31T00:00:00Z,Cigarette Retail Dealer,GLOBAL GOURMET FOOD & GROCERY  CORP,9 E 208TH ST BRONX NY 10467,BRONX,2015,2015,-73.8830074,40.8806417,360050421003000,36005042100
2017063-1-DCA,Inactive,2015-01-06T00:00:00Z,2015-12-31T00:00:00Z,Cigarette Retail Dealer,757 DELI GROCERY INC,761 E 169TH ST BRONX NY 10456,BRONX,2015,2015,-73.8997998,40.8310205,360050151003001,36005015100
2017069-1-DCA,Inactive,2015-01-06T00:00:00Z,2015-12-31T00:00:00Z,Cigarette Retail Dealer,D & N CONVENIENCE STORE LLC,13 W BURNSIDE AVE BRONX NY 10453,BRONX,2015,2015,-73.9080455,40.8539569,360050251003000,36005025100
2017151-1-DCA,Inactive,2015-01-08T00:00:00Z,2015-12-31T00:00:00Z,Cigarette Retail Dealer,MARIAH DELI MINI MARKET INC,734 ASTOR AVE BRONX NY 10467,BRONX,2015,2015,-73.86614159999999,40.8593565,360050330002001,36005033000
2017257-1-DCA,Inactive,2015-01-13T00:00:00Z,2015-12-31T00:00:00Z,Cigarette Retail Dealer,167 HOT DELI CORP.,1205 COLLEGE AVE BRONX NY 10456,BRONX,2015,2015,-73.9136149,40.8327976,360050175004002,36005017500
2020930-1-DCA,Inactive,2015-04-13T00:00:00Z,2015-12-31T00:00:00Z,Cigarette Retail Dealer,PLAZA BANI FOOD CORP.,3001 KINGSBRIDGE TER BRONX NY 10463,BRONX,2015,2015,-73.9022476,40.8757254,360050273002003,36005027300
2025118-1-DCA,Inactive,2015-07-01T00:00:00Z,2015-12-31T00:00:00Z,Cigarette Retail Dealer,751 F & E GROCERY CORP.,751 HOME ST BRONX NY 10456,BRONX,2015,2015,-73.90188119999999,40.82824000000001,360050135003002,36005013500
2017110-2-DCA,Inactive,2015-01-07T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,BROTHER DELI I GROCERY CORP,699 BRITTON ST BRONX NY 10467,BRONX,2015,2016,-73.867317,40.866577,360050338004004,36005033800
2017398-2-DCA,Inactive,2015-01-16T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,LAURA DELI GROCERY CORP,1147 RIVER AVE BRONX NY 10452,BRONX,2015,2016,-73.9223337,40.8343032,360050197003001,36005019700
2017576-2-DCA,Inactive,2015-01-26T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,GREEN ZONE TOBACCO AND SMOKE SHOP CORP,87 W FORDHAM RD BRONX NY 10468,BRONX,2015,2016,-73.90442019999999,40.8629847,360050263001000,36005026300
2017920-2-DCA,Inactive,2015-02-03T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,LINDO SUPERMARKET CORP.,35 W 183RD ST BRONX NY 10453,BRONX,2015,2016,-73.9051416,40.8590391,360050253002003,36005025300
2018074-2-DCA,Inactive,2015-02-09T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,MOTOWN DELI AND GROCERY CORP,1681 BRUCKNER BLVD BRONX NY 10472,BRONX,2015,2016,-73.8703451,40.82507700000001,360050044004004,36005004400
2018172-2-DCA,Inactive,2015-02-10T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,1560 BRONX RIVER DELI GROCERY CORP,1560 E 174TH ST BRONX NY 10472,BRONX,2015,2016,-73.8784125,40.8339858,360050056003000,36005005600
2018582-2-DCA,Inactive,2015-02-23T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,PRIDE DELI AND GROCERY CORP,200 E 165TH ST BRONX NY 10456,BRONX,2015,2016,-73.9189349,40.8301503,360050183023002,36005018302
2018727-2-DCA,Inactive,2015-02-26T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,PEDRO CANELA,869 BRYANT AVE BRONX NY 10474,BRONX,2015,2016,-73.8868711,40.8187894,360050115022000,36005011502
2018965-2-DCA,Inactive,2015-03-03T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,JUANA'S AMAZING DELI AND CONVENIENCE STORE INC,395 E MOSHOLU PKWY N BRONX NY 10467,BRONX,2015,2016,-73.8796857,40.8698098,360050425001000,36005042500
2019097-2-DCA,Inactive,2015-03-05T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"DAVID'S MARKET, INC.",2385 GRAND CONCOURSE BRONX NY 10468,BRONX,2015,2016,-73.89908230000002,40.859783,360050237031003,36005023703
2019080-2-DCA,Inactive,2015-03-05T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,DALAA DALAA DELI GROCERY CORP,1976 BIRCHALL AVE BRONX NY 10462,BRONX,2015,2016,-73.8683168,40.8486218,360050220001000,36005022000
2019093-2-DCA,Inactive,2015-03-05T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,1735 CARIBBEAN GROCERY CORP,1735 GLEASON AVE BRONX NY 10472,BRONX,2015,2016,-73.86906370000001,40.8296147,360050068001001,36005006800
2019285-2-DCA,Inactive,2015-03-10T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,JAFRIN BEGUM,2801 MIDDLETOWN RD BRONX NY 10461,BRONX,2015,2016,-73.8362484,40.8435907,360050266023009,36005026602
2019337-2-DCA,Inactive,2015-03-11T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,AFNAN DELI CORP,1225 FULTON AVE BRONX NY 10456,BRONX,2015,2016,-73.9046362,40.8308829,360050145001000,36005014500
2019499-2-DCA,Inactive,2015-03-13T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,S.A.L.E. GROCERY CORP.,1375 PROSPECT AVE BRONX NY 10459,BRONX,2015,2016,-73.89729000000001,40.830848,360050151002003,36005015100
2019505-2-DCA,Inactive,2015-03-13T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,JEROME 2466 DELI CORP.,2466 JEROME AVE BRONX NY 10468,BRONX,2015,2016,-73.90069,40.8629741,360050401003001,36005040100
2019565-2-DCA,Inactive,2015-03-16T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,PHILLIPS GOURMENT DELI CORP.,3659 E TREMONT AVE BRONX NY 10465,BRONX,2015,2016,-73.82341199999999,40.8281193,360050162002005,36005016200
2019543-2-DCA,Inactive,2015-03-16T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NENA DELI GROCERY 2 CORP,16 E 183RD ST BRONX NY 10453,BRONX,2015,2016,-73.9031388,40.858416,360050239002001,36005023900
2019620-2-DCA,Inactive,2015-03-17T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,S & J GOUMRMET DELI INC,718 E 180TH ST BRONX NY 10457,BRONX,2015,2016,-73.8882838,40.8476181,360050371003000,36005037100
